328264592578985984	positive	1.  vlt verschreckst du Leute mit deinem Gebrüll ( %PosSmiley ! ) 2.  erzähle es doch uns hier %PosSmiley	@card@ vlt verschreckst du Leute mit dein Gebrüll ( %PosSmiley ! ) @card@ erzählen es doch wir hier %PosSmiley	CARD NN VVFIN PPER NN APPR PPOSAT NN $( ITJ $. $( CARD VVFIN PPER ADV PPER PTKVZ ITJ	2/NK 3/OA 0/-- 3/SB 3/OA 3/MO 8/NK 6/NK 8/-- 0/NK 9/-- 13/-- 14/MO 11/-- 14/SB 14/MO 14/DA 14/SVP 18/NK	_ _ pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 case=acc|*=True|num=pl _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg EmoExpression::markable_2::EmoExpression=True EmoExpression::markable_2::EmoExpression=True _ _ _ pers=3|num=sg|tense=pres|mood=subj case=nom|gender=neut|num=sg|pers=3 _ case=dat|*=True|num=pl|pers=1 _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
328221051064565760	positive	Die Barny Stinson Skala 1-10 . Zehn ist Jackpot %PosSmiley Melissa ist eine 20  %PosSmiley	die Barny Stinson Skala @card@ . zehn sein Jackpot %PosSmiley Melissa sein eine @card@ %PosSmiley	ART NE NE NN CARD $. CARD VAFIN NN ITJ NE VAFIN ART ADJA ITJ	23/NK 22/PNC 23/NK 27/SB 23/NK 24/-- 23/NK 19/-- 27/SB 30/NK 28/NK 27/CJ 33/NK 31/PD 33/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_3::EmoExpression=True|gender=fem|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Intensity=medium|num=sg|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::Uncertain=false case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True case=nom|EmoExpression::markable_4::Uncertain=false|gender=fem|EmoExpression::markable_4::SubjectiveFact=false|EmoExpression::markable_4::Polarity=positive|EmoExpression::markable_4::EmoExpression=True|num=sg|EmoExpression::markable_4::Sarcasm=false|EmoExpression::markable_4::Intensity=strong
328070921975898112	positive	Du sprichst mir aus der Seele . %PosSmiley	du sprechen ich aus die Seele . %PosSmiley	PPER VVFIN PPER APPR ART NN $. ITJ	17/SB 15/-- 17/DA 17/MO 21/NK 19/NK 21/-- 7/NK	case=nom|Sentiment::markable_6::Polarity=positive|Target::markable_7::Preferred=true|Sentiment::markable_6::Sentiment=True|*=True|Sentiment::markable_6::Sarcasm=false|pers=2|Sentiment::markable_6::Intensity=medium|num=sg|Target::markable_7::Target=True|Target::markable_7::Anaphref=empty pers=2|num=sg|tense=pres|mood=ind|Target::markable_7::Target=True|Sentiment::markable_6::Sentiment=True case=dat|pers=1|num=sg|Target::markable_7::Target=True|Sentiment::markable_6::Sentiment=True|*=True Sentiment::markable_6::Sentiment=True|Target::markable_7::Target=True case=dat|gender=fem|Sentiment::markable_6::Sentiment=True|num=sg|Target::markable_7::Target=True case=dat|gender=fem|Sentiment::markable_6::Sentiment=True|num=sg|Target::markable_7::Target=True Sentiment::markable_6::Sentiment=True EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|Sentiment::markable_6::Sentiment=True|EmoExpression::markable_5::Uncertain=false|EmoExpression::markable_5::Polarity=positive
328248323825881088	positive	Was denkt ihr wer heute rausfliegt ? %PosSmiley Bin soooo gespannt %PosSmiley Susan , Ricardo &amp; Beatrice müssen ins Halbfinale ! GOOO ❤✌dsds	was denken ihr wer heute rausfliegen ? %PosSmiley Bin soooo spannen %PosSmiley Susan , Ricardo &amp; Beatrice müssen in Halbfinale ! GOOO ❤✌dsds	PIS VVFIN PPER PWS ADV VVFIN $. ITJ NE NE VVPP ITJ NE $, NE $( NE VMFIN APPRART NN $. NE ADJA	10/SB 8/-- 10/SB 14/SB 14/MO 10/OC 14/-- 14/DM 10/PNC 18/SB 10/OC 13/NK 10/CJ 13/-- 13/CJ 15/-- 15/CJ 8/-- 18/MO 19/NK 20/-- 23/SB 21/--	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ EmoExpression::markable_8::SubjectiveFact=false|EmoExpression::markable_8::Intensity=medium|EmoExpression::markable_8::Polarity=positive|EmoExpression::markable_8::Sarcasm=false|EmoExpression::markable_8::EmoExpression=True|EmoExpression::markable_8::Uncertain=false case=nom|num=sg|Sentiment::markable_9::Intensity=strong|Sentiment::markable_9::Sentiment=True|Sentiment::markable_9::Sarcasm=false|gender=masc|Sentiment::markable_9::Polarity=positive case=nom|Intensifier::markable_11::EmoExpressionRef=empty|num=sg|Sentiment::markable_9::Sentiment=True|gender=masc|Intensifier::markable_11::Degree=strong|Intensifier::markable_11::Intensifier=True EmoExpression::markable_10::Uncertain=false|EmoExpression::markable_10::Polarity=positive|EmoExpression::markable_10::Sarcasm=false|EmoExpression::markable_10::Intensity=medium|Sentiment::markable_9::Sentiment=True|EmoExpression::markable_10::EmoExpression=True|EmoExpression::markable_10::SubjectiveFact=false pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_9::Sentiment=True case=nom|*=True|num=sg _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True
327522568468848640	positive	ah ok , ich will wenn dann schon ein Stand Alone Programm %PosSmiley	ah ok , ich wollen wenn dann schon eine Stand Alone Programm %PosSmiley	ITJ VVFIN $, PPER VMFIN KOUS ADV ADV ART NN NE NN ITJ	25/DM 23/-- 25/-- 28/SB 25/OC 30/AVC 28/MO 28/MO 33/NK 28/SB 33/NK 34/PNC 34/NK	_ _ _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg EmoExpression::markable_13::Polarity=positive|EmoExpression::markable_13::EmoExpression=True|EmoExpression::markable_13::Uncertain=false|EmoExpression::markable_13::Intensity=medium|EmoExpression::markable_13::Sarcasm=false|EmoExpression::markable_13::SubjectiveFact=false
323835542682877952	positive	war verkaufsoffener Sonntag %PosSmiley war mit pia da ! Jaa , in der pause sind wir erstmal eis essen gegangen %PosSmiley %PosSmiley	sein verkaufsoffen Sonntag %PosSmiley sein mit Pia da ! Jaa , in die pausen sein wir erstmal eis essen gehen %PosSmiley %PosSmiley	VAFIN ADJA NN ITJ VAFIN APPR NE PTKVZ $. NE $, APPR PRELS VVFIN VAFIN PPER ADV PTKVZ VVFIN VVPP ITJ ITJ	13/-- 16/NK 14/SB 18/NK 14/CJ 18/MO 19/NK 18/SVP 21/-- 15/PD 10/-- 14/MO 12/NK 10/UC 9/-- 15/SB 20/MO 20/MO 20/MO 15/OC 22/NK 20/NK	pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_15::Intensity=medium|EmoExpression::markable_15::SubjectiveFact=false|gender=masc|EmoExpression::markable_15::Uncertain=false|EmoExpression::markable_15::Polarity=positive|num=sg|EmoExpression::markable_15::EmoExpression=True|EmoExpression::markable_15::Sarcasm=false pers=3|num=sg|tense=past|mood=ind _ case=dat|gender=neut|num=sg _ _ _ _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ _ _ _ EmoExpression::markable_14::Polarity=positive|EmoExpression::markable_14::Sarcasm=false|EmoExpression::markable_14::SubjectiveFact=false|EmoExpression::markable_14::Uncertain=false|EmoExpression::markable_14::Intensity=medium|EmoExpression::markable_14::EmoExpression=True _
322227354116182016	positive	Morgen ganz alleine im Büro . Eine ganze Werbeagentur nur für mich . *-*	Morgen ganz alleine in Büro . eine ganz Werbeagentur nur für ich . *-*	NN ADV ADV APPRART NN $. ART ADJA NN ADV APPR PRF $. XY	22/-- 25/MO 23/MNR 23/MO 26/NK 27/-- 9/NK 9/NK 6/-- 11/MO 9/MNR 11/NK 12/-- 13/--	case=nom|gender=masc|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=nom|Target::markable_18::Target=True|Sentiment::markable_16::Intensity=medium|gender=fem|Sentiment::markable_16::Sentiment=True|Sentiment::markable_16::Sarcasm=false|Target::markable_18::Anaphref=empty|num=sg|Sentiment::markable_16::Polarity=positive|Target::markable_18::Preferred=true case=nom|num=sg|Target::markable_18::Target=True|gender=fem|Sentiment::markable_16::Sentiment=True|pos=True case=nom|gender=fem|num=sg|Sentiment::markable_16::Sentiment=True|Target::markable_18::Target=True Target::markable_18::Target=True|Sentiment::markable_16::Sentiment=True Target::markable_18::Target=True|Sentiment::markable_16::Sentiment=True case=acc|pers=1|num=sg|Target::markable_18::Target=True|gender=masc|Sentiment::markable_16::Sentiment=True Sentiment::markable_16::Sentiment=True EmoExpression::markable_17::SubjectiveFact=false|EmoExpression::markable_17::Polarity=positive|EmoExpression::markable_17::EmoExpression=True|EmoExpression::markable_17::Sarcasm=false|Sentiment::markable_16::Sentiment=True|EmoExpression::markable_17::Uncertain=false|EmoExpression::markable_17::Intensity=medium
327444567995584512	positive	ehh kung mag 200  na ? %PosSmiley hahah	ehh kung mögen @card@ na ? %PosSmiley hahah	ADJA NN VMFIN CARD ITJ $. ITJ VVFIN	16/NK 17/SB 14/-- 17/SB 17/DM 17/-- 17/DM 7/--	_ case=nom|gender=fem|num=sg mood=ind|EmoExpression::markable_10402113::Sarcasm=false|EmoExpression::markable_10402113::Uncertain=false|EmoExpression::markable_10402113::Polarity=positive|pers=3|EmoExpression::markable_10402113::EmoExpression=True|num=sg|tense=pres|EmoExpression::markable_10402113::SubjectiveFact=false|EmoExpression::markable_10402113::Intensity=medium _ _ _ EmoExpression::markable_19::EmoExpression=True|EmoExpression::markable_19::Uncertain=false|EmoExpression::markable_19::Intensity=medium|EmoExpression::markable_19::Sarcasm=false|EmoExpression::markable_19::SubjectiveFact=false|EmoExpression::markable_19::Polarity=positive EmoExpression::markable_20::Uncertain=false|mood=ind|EmoExpression::markable_20::Sarcasm=false|pers=3|EmoExpression::markable_20::EmoExpression=True|num=sg|tense=past|EmoExpression::markable_20::Intensity=medium|EmoExpression::markable_20::SubjectiveFact=false|EmoExpression::markable_20::Polarity=positive
328180916105134080	positive	Youtube buffert mit einer Geschwindigkeit , da könnte man meinen deutschetelekom bzw. hätte schon zugeschlagen %NegSmiley	Youtube buffert mit eine Geschwindigkeit , da können man meinen %User bzw. haben schon zuschlagen %NegSmiley	NN VVFIN APPR ART NN $, KOUS VMFIN PIS VVFIN NE KON VAFIN ADV VVPP ITJ	10/SB 8/-- 10/MO 13/NK 11/NK 13/-- 16/CP 10/MO 16/SB 16/OC 18/OA 16/CD 20/CJ 23/MO 21/OC 23/NK	case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ pers=3|num=sg|tense=past|mood=subj case=nom|*=True|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|*=True|num=sg _ pers=3|num=sg|tense=past|mood=subj _ _ EmoExpression::markable_21::EmoExpression=True|EmoExpression::markable_21::SubjectiveFact=false|EmoExpression::markable_21::Uncertain=false|EmoExpression::markable_21::Polarity=positive|EmoExpression::markable_21::Sarcasm=false|EmoExpression::markable_21::Intensity=medium
323857100432371712	positive	Meine Mama liest bei Twitter mit . Aber ein Account hat Sie nicht . Ich rede aber am Wochenende mit Ihr ! %PosSmiley Soll Sie twi ...	mein Mama lesen bei Twitter mit . aber eins <UNKNOWN> haben Sie nicht . ich reden aber an Wochenende mit ihr ! %PosSmiley sollen Sie twi ...	PPOSAT NN VVFIN APPR NN PTKVZ $. ADV CARD VVPP VAFIN PPER PTKNEG $. PPER VVFIN ADV APPRART NN APPR PPOSAT $. ITJ VMFIN PPER NN $.	18/NK 19/SB 16/-- 19/MO 20/NK 19/SVP 22/-- 9/MO 10/OA 11/OC 7/-- 11/SB 11/NG 13/-- 16/SB 14/-- 16/MO 16/MO 18/NK 16/OP 20/NK 21/-- 20/MO 23/-- 24/SB 24/OA 26/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=masc|num=sg _ _ _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 _ _ case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=dat|gender=fem|num=sg _ EmoExpression::markable_22::Uncertain=false|EmoExpression::markable_22::Intensity=medium|EmoExpression::markable_22::Sarcasm=false|EmoExpression::markable_22::SubjectiveFact=false|EmoExpression::markable_22::EmoExpression=True|EmoExpression::markable_22::Polarity=positive pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 case=acc|gender=masc|num=sg _
