338033784727420928	positive	nach der nächsten BTW wird Steinbrück Frauenbeauftragter der SPD , der kann das .. nicht %PosSmiley siehe Wahlumfragen heuteshow	nach die nah BTW werden Steinbrück Frauenbeauftragte die SPD , die können die .. nicht %PosSmiley siehe Wahlumfrage heuteshow	APPR ART ADJA NN VAFIN NN NN ART NE $, PRELS VMFIN ART NN PTKNEG ITJ ADV NN NN	5/MO 4/NK 4/NK 1/NK 0/-- 7/NK 5/SB 9/NK 7/AG 9/-- 12/SB 7/RC 14/NK 12/SB 18/NG 18/NK 18/MO 14/-- 18/NK	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium pers=2|num=sg|mood=imp case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl
325388121351024640	positive	wir sind hier immer zum appell im hof vor der show ; wie in nordkorea gar keine und du ? %PosSmiley Domian	wir sein hier immer zu Appell in hof vor die Show ; wie in Nordkorea gar keine und du ? %PosSmiley Domian	PPER VAFIN ADV ADV APPRART NN APPRART PTKVZ APPR ART NN $. KOUS APPR NE ADV PIAT KON PPER $. ITJ NE	21/SB 19/-- 21/MO 21/MO 21/MO 24/NK 21/MO 28/MO 25/OP 30/NK 28/NK 30/-- 33/CM 30/MNR 33/NK 36/MO 40/NK 36/CD 37/CJ 38/-- 26/NK 21/--	case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ case=dat|gender=neut|num=sg _ case=acc|gender=fem|num=sg _ case=nom|*=True|num=sg|pers=2 _ EmoExpression::markable_2::Uncertain=false|EmoExpression::markable_2::Intensity=medium|EmoExpression::markable_2::Sarcasm=false|EmoExpression::markable_2::SubjectiveFact=false|EmoExpression::markable_2::Polarity=positive|EmoExpression::markable_2::EmoExpression=True case=nom|gender=masc|num=sg
326064130278703104	negative	habe noch einen : Oder Guido Westerwelle über das Lecken von Frauen %PosSmiley	haben noch eine : oder Guido Westerwelle über die Lecken von Frau %PosSmiley	VAFIN ADV PIS $. KON NE NN APPR ART NN APPR NN ITJ	22/-- 25/MO 23/SB 25/-- 23/CD 29/PNC 27/CJ 29/MNR 32/NK 30/NK 32/PG 33/NK 29/NK	pers=3|num=sg|tense=pres|mood=subj _ case=acc|gender=masc|num=sg _ Sentiment::markable_168::Sentiment=True|Sentiment::markable_168::Sarcasm=false|Sentiment::markable_168::Polarity=negative|Sentiment::markable_168::Intensity=weak case=nom|Target::markable_169::Target=True|num=sg|Target::markable_169::Preferred=true|gender=masc|Sentiment::markable_168::Sentiment=True|Target::markable_169::Anaphref=empty case=nom|gender=masc|Sentiment::markable_168::Sentiment=True|num=sg|Target::markable_169::Target=True Sentiment::markable_168::Sentiment=True case=acc|gender=neut|Sentiment::markable_168::Sentiment=True|num=sg case=acc|gender=neut|Sentiment::markable_168::Sentiment=True|num=sg Sentiment::markable_168::Sentiment=True case=dat|gender=fem|Sentiment::markable_168::Sentiment=True|num=pl case=dat|EmoExpression::markable_3::EmoExpression=True|gender=neut|Sentiment::markable_168::Sentiment=True|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Intensity=medium|num=sg|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::Uncertain=false
324598475092267009	positive	Die SPD Langenselbold nominiert einstimmig Bernd Kaltschnee zum Bürgermeisterkandidaten . Beste Wahl , bester Mann ! %PosSmiley %Link	die SPD Langenselbold nominieren einstimmig Bernd Kaltschnee zu Bürgermeisterkandidat . gut Wahl , gut Mann ! %PosSmiley %Link	ART NE NE VVFIN ADJD NE NN APPRART NN $. ADJA NN $, ADJA NN $. ITJ XY	15/NK 17/SB 15/NK 13/-- 17/MO 20/PNC 17/OA 20/MNR 21/NK 22/-- 12/NK 10/-- 12/-- 15/NK 12/CJ 15/-- 12/NK 17/--	case=nom|Sentiment::markable_170::Sentiment=True|Source::markable_171::Anaphref=empty|gender=fem|Sentiment::markable_170::Polarity=positive|Source::markable_171::Source=True|num=sg|Sentiment::markable_170::Sarcasm=false|Sentiment::markable_170::Intensity=medium case=nom|gender=fem|Sentiment::markable_170::Sentiment=True|num=sg|Source::markable_171::Source=True case=acc|gender=neut|Sentiment::markable_170::Sentiment=True|num=sg|Source::markable_171::Source=True EmoExpression::markable_173::Uncertain=false|Sentiment::markable_170::Sentiment=True|EmoExpression::markable_173::EmoExpression=True|mood=ind|EmoExpression::markable_173::Intensity=medium|EmoExpression::markable_173::Polarity=positive|EmoExpression::markable_173::Sarcasm=false|pers=3|num=sg|tense=pres|EmoExpression::markable_173::SubjectiveFact=true Sentiment::markable_170::Sentiment=True|pos=True case=nom|Sentiment::markable_170::Sentiment=True|num=sg|Target::markable_172::Target=True|Target::markable_172::Preferred=true|Target::markable_172::Anaphref=empty|gender=masc case=nom|gender=masc|Sentiment::markable_170::Sentiment=True|num=sg|Target::markable_172::Target=True case=dat|gender=neut|Sentiment::markable_170::Sentiment=True|num=sg case=dat|gender=neut|Sentiment::markable_170::Sentiment=True|num=sg Sentiment::markable_170::Sentiment=True Target::markable_100500260::Preferred=true|Sentiment::markable_4::Sentiment=True|EmoExpression::markable_5::EmoExpression=True|Target::markable_100500260::Anaphref=empty|Sentiment::markable_4::Sarcasm=false|EmoExpression::markable_5::Uncertain=false|num=sg|Sentiment::markable_4::Intensity=strong|case=nom|EmoExpression::markable_5::Intensity=strong|gender=fem|EmoExpression::markable_5::SubjectiveFact=false|Sentiment::markable_4::Polarity=positive|sup=True|EmoExpression::markable_5::Sarcasm=false|Target::markable_100500260::Target=True|EmoExpression::markable_5::Polarity=positive case=nom|gender=fem|num=sg|Sentiment::markable_4::Sentiment=True|Target::markable_100500260::Target=True Sentiment::markable_4::Sentiment=True case=nom|Sentiment::markable_4::Sentiment=True|Target::markable_100500261::Target=True|EmoExpression::markable_7::Intensity=strong|Target::markable_100500261::Anaphref=empty|EmoExpression::markable_7::EmoExpression=True|gender=masc|EmoExpression::markable_7::Sarcasm=false|EmoExpression::markable_7::SubjectiveFact=false|EmoExpression::markable_7::Polarity=positive|num=sg|sup=True|Target::markable_100500261::Preferred=true|EmoExpression::markable_7::Uncertain=false case=nom|gender=masc|num=sg|Sentiment::markable_4::Sentiment=True|Target::markable_100500261::Target=True Sentiment::markable_4::Sentiment=True Sentiment::markable_4::Sentiment=True|EmoExpression::markable_100500259::Sarcasm=false|EmoExpression::markable_100500259::Uncertain=false|EmoExpression::markable_100500259::Intensity=medium|EmoExpression::markable_100500259::SubjectiveFact=false|EmoExpression::markable_100500259::Polarity=positive|EmoExpression::markable_100500259::EmoExpression=True _
324653777305083904	positive	Voreingenommen sind wir in Politik - und Gesellschaftsfragen alle %PosSmiley	voreingenommen sein wir in Politik - und Gesellschaftsfrage alle %PosSmiley	ADJD VAFIN PPER APPR NN $( KON NN PIAT ITJ	20/PD 18/-- 20/SB 20/MO 22/NK 23/-- 20/CD 25/CJ 28/NK 20/NK	pos=True pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 _ case=acc|gender=fem|num=sg _ _ case=dat|gender=fem|num=pl case=nom|*=True|num=pl EmoExpression::markable_9::Uncertain=false|EmoExpression::markable_9::Polarity=positive|EmoExpression::markable_9::Sarcasm=false|EmoExpression::markable_9::Intensity=medium|EmoExpression::markable_9::SubjectiveFact=false|EmoExpression::markable_9::EmoExpression=True
334784469531758593	negative	Morgen mal FNP lesen %PosSmiley " Minister ohne Plan , ohne Konzept , nicht den Ansatz einer Idee Rhein	Morgen mal FNP lesen %PosSmiley " Minister ohne Plan , ohne Konzept , nicht die Ansatz eine Idee Rhein	NN ADV NN VVINF ITJ $( NN APPR NN $, KOUI NN $, PTKNEG ART NN ART NN NE	14/SB 14/MO 14/OA 10/-- 17/NK 15/-- 14/OA 14/MO 18/NK 19/-- 18/CJ 21/NK 22/-- 26/NG 26/NK 22/CJ 28/NK 26/AG 28/NK	case=nom|gender=fem|num=pl _ case=nom|gender=fem|num=pl pers=3|num=pl|tense=pres|mood=ind Source::markable_175::Source=True|Sentiment::markable_174::Sentiment=True|Source::markable_175::Anaphref=empty|Sentiment::markable_174::Polarity=negative|Sentiment::markable_174::Sarcasm=false|Sentiment::markable_174::Intensity=medium Sentiment::markable_174::Sentiment=True case=nom|num=sg|Target::markable_176::Anaphref=empty|Sentiment::markable_174::Sentiment=True|Target::markable_176::Preferred=true|Target::markable_176::Target=True|gender=masc Sentiment::markable_174::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True Sentiment::markable_174::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_174::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_174::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_174::Sentiment=True case=gen|gender=fem|num=sg|Sentiment::markable_174::Sentiment=True case=nom|gender=masc|num=sg
337427914440200192	positive	ich habe nicht gesagt das Sommer ist %PosSmiley das war die FDP %PosSmiley	ich haben nicht sagen die Sommer sein %PosSmiley die sein die FDP %PosSmiley	PPER VAFIN PTKNEG VVPP ART NN VAFIN ITJ PDS VAFIN ART NE ITJ	21/SB 19/-- 23/NG 21/OC 25/NK 26/SB 21/CJ 28/NK 26/SB 26/RS 31/NK 29/PD 31/NK	case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|EmoExpression::markable_11::Sarcasm=false|EmoExpression::markable_11::SubjectiveFact=false|gender=neut|EmoExpression::markable_11::Intensity=medium|num=sg|EmoExpression::markable_11::Polarity=positive|EmoExpression::markable_11::EmoExpression=True|EmoExpression::markable_11::Uncertain=false case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg EmoExpression::markable_12::Intensity=strong|EmoExpression::markable_12::Polarity=positive|EmoExpression::markable_12::Uncertain=false|EmoExpression::markable_12::Sarcasm=false|EmoExpression::markable_12::SubjectiveFact=false|EmoExpression::markable_12::EmoExpression=True
319198403823271936	negative	Hat die spd jetzt einen Kanzlerkandidaten ? %PosSmiley ' Mit Peer wird ' s schwer ' .	haben die spd jetzt eine Kanzlerkandidat ? %PosSmiley ' mit Peer werden ' s schwer ' .	VAFIN ART ADJA ADV ART NN $. ITJ $( APPR NE VAFIN $( NN ADJD $( $.	13/-- 16/NK 14/SB 14/MO 19/NK 14/OA 19/-- 19/NK 10/-- 15/MO 10/NK 8/-- 12/-- 12/SB 12/PD 15/-- 16/--	pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ EmoExpression::markable_13::Polarity=positive|EmoExpression::markable_13::EmoExpression=True|EmoExpression::markable_13::Uncertain=false|EmoExpression::markable_13::Intensity=medium|EmoExpression::markable_13::Sarcasm=false|EmoExpression::markable_13::SubjectiveFact=false _ Sentiment::markable_177::Sarcasm=false|Sentiment::markable_177::Polarity=negative|Sentiment::markable_177::Sentiment=True|Sentiment::markable_177::Intensity=medium case=dat|Target::markable_178::Target=True|num=sg|Target::markable_178::Preferred=true|*=True|Sentiment::markable_177::Sentiment=True|Target::markable_178::Anaphref=empty pers=3|Sentiment::markable_177::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_177::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_177::Sentiment=True|pers=3 EmoExpression::markable_179::Uncertain=false|Sentiment::markable_177::Sentiment=True|pos=True|EmoExpression::markable_179::Polarity=negative|EmoExpression::markable_179::SubjectiveFact=false|EmoExpression::markable_179::Sarcasm=false|EmoExpression::markable_179::Intensity=medium|EmoExpression::markable_179::EmoExpression=True Sentiment::markable_177::Sentiment=True _
337330929221656576	positive	Die Ecke wäre wohl auch meine Wahl , wenn ich in Hannover wohnen würde . %PosSmiley	die Ecke sein wohl auch mein Wahl , wenn ich in Hannover wohnen werden . %PosSmiley	ART NN VAFIN ADV ADV PPOSAT NN $, KOUS PPER APPR NE VVINF VAFIN $. ITJ	19/NK 20/SB 17/-- 20/MO 24/MO 24/NK 20/PD 24/-- 31/CP 31/SB 30/MO 28/NK 31/OC 20/MO 31/-- 15/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=past|mood=subj _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ case=nom|*=True|num=sg|pers=1 _ case=dat|gender=neut|num=sg _ pers=3|num=sg|tense=past|mood=subj _ EmoExpression::markable_14::Polarity=positive|EmoExpression::markable_14::Sarcasm=false|EmoExpression::markable_14::SubjectiveFact=false|EmoExpression::markable_14::Uncertain=false|EmoExpression::markable_14::Intensity=medium|EmoExpression::markable_14::EmoExpression=True
324254378234085376	negative	und wenn es dem Stronach nimmer taugt Sandkasten - Politik zu spielen , dann ficht er das ganze wegen Sittenwidrigkeit an ... %PosSmiley	und wenn es die Stronach nimmer taugen Sandkasten - Politik zu spielen , dann fechten er die ganz wegen Sittenwidrigkeit an ... %PosSmiley	KON KOUS PPER ART NN ADV VVFIN NN $( NN PTKZU VVINF $, ADV VVFIN PPER ART ADJA APPR NN PTKVZ $. ITJ	31/JU 23/CP 23/EP 21/NK 23/DA 23/MO 30/RE 23/OA 24/-- 28/OA 28/PM 19/RE 28/-- 31/MO 16/-- 31/SB 34/NK 31/OA 31/MO 35/NK 31/SVP 37/-- 37/NK	_ Sentiment::markable_180::Polarity=negative|Sentiment::markable_180::Sentiment=True|Sentiment::markable_180::Sarcasm=false|Sentiment::markable_180::Intensity=medium case=nom|gender=neut|num=sg|Sentiment::markable_180::Sentiment=True|pers=3 case=dat|gender=masc|num=sg|Sentiment::markable_180::Sentiment=True case=dat|num=sg|Sentiment::markable_180::Sentiment=True|Target::markable_181::Target=True|gender=masc|Target::markable_181::Anaphref=empty|Target::markable_181::Preferred=true Sentiment::markable_180::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_180::Sentiment=True case=acc|EmoExpression::markable_182::Sarcasm=false|EmoExpression::markable_182::Polarity=negative|gender=fem|EmoExpression::markable_182::Intensity=medium|num=pl|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_182::SubjectiveFact=false|EmoExpression::markable_182::Uncertain=false|EmoExpression::markable_182::EmoExpression=True Sentiment::markable_180::Sentiment=True|EmoExpression::markable_182::EmoExpression=True case=acc|gender=fem|num=sg|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_182::EmoExpression=True Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True EmoExpression::markable_100500287::Polarity=negative|mood=ind|EmoExpression::markable_100500287::Sarcasm=false|EmoExpression::markable_100500287::SubjectiveFact=false|pers=3|num=sg|tense=pres|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_100500287::Uncertain=false|EmoExpression::markable_100500287::Intensity=medium|EmoExpression::markable_100500287::EmoExpression=True case=nom|gender=masc|num=sg|Sentiment::markable_180::Sentiment=True|pers=3 case=acc|gender=neut|num=sg|Sentiment::markable_180::Sentiment=True case=acc|gender=neut|num=sg|pos=True|Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True EmoExpression::markable_100500262::EmoExpression=True|EmoExpression::markable_100500262::Uncertain=false|EmoExpression::markable_100500262::SubjectiveFact=false|gender=fem|EmoExpression::markable_100500262::Polarity=negative|*=True|EmoExpression::markable_100500262::Intensity=weak|num=sg|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_100500262::Sarcasm=false Sentiment::markable_180::Sentiment=True Sentiment::markable_180::Sentiment=True EmoExpression::markable_15::Polarity=positive|Sentiment::markable_180::Sentiment=True|EmoExpression::markable_15::EmoExpression=True|EmoExpression::markable_15::SubjectiveFact=false|EmoExpression::markable_15::Intensity=medium|EmoExpression::markable_15::Sarcasm=false|EmoExpression::markable_15::Uncertain=false
