326318631011106816	neutral	@PoolHallMS könnt ihr mir für acht Leute einen Tisch auf den Namen René für morgen reservieren ? :-)	@PoolHallMS können ihr ich für acht Leute eine Tisch auf die Name René für morgen reservieren ? :-)	NN VMFIN PPER PRF APPR CARD NN ART NN APPR ART NN NN APPR ADV VVINF $. $(	0/-- 1/-- 2/SB 16/DA 16/MO 7/NK 5/NK 9/NK 16/OA 9/MNR 12/NK 10/NK 12/NK 16/MO 14/NK 2/OC 16/-- 17/--	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 case=dat|*=True|num=sg|pers=1 _ _ case=acc|*=True|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ _ _ EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
324765840627085313	positive	RT @KathQuenatics : “ @QuenGilovers : Ang cute nung KathQuen mag Gwiyomi . Nakita niyo ? Hahaha . @itsenriquegil @bernardokath :) @KathQuenatics ”	RT @KathQuenatics : “ @QuenGilovers : Ang cute nung KathQuen mögen Gwiyomi . Nakita niyo ? Hahaha . @itsenriquegil @bernardokath :) @KathQuenatics ”	NE NN $. ADJA NN $. ADJA ADJA NN NN VMFIN NE $. NE NE $. NE $. ADJD ADJD ADJA NN ADJA	20/SB 18/-- 20/-- 5/NK 3/-- 5/-- 9/NK 9/NK 11/SB 9/NK 6/-- 11/SB 12/-- 15/PNC 13/-- 15/-- 16/-- 17/-- 18/-- 19/-- 22/NK 20/-- 22/--	case=nom|*=True|num=sg case=nom|*=True|num=sg _ _ case=nom|*=True|num=pl _ _ case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg case=acc|gender=masc|Source::markable_3::Source=True|num=sg|Sentiment::markable_2::Polarity=positive|Sentiment::markable_2::Intensity=medium|Sentiment::markable_2::Sarcasm=false|Source::markable_3::Anaphref=empty|Sentiment::markable_2::Sentiment=True mood=ind|EmoExpression::markable_4::Uncertain=false|EmoExpression::markable_4::EmoExpression=True|EmoExpression::markable_4::SubjectiveFact=false|EmoExpression::markable_4::Polarity=positive|pers=3|num=sg|tense=pres|EmoExpression::markable_4::Sarcasm=false|EmoExpression::markable_4::Intensity=medium|Sentiment::markable_2::Sentiment=True case=nom|Target::markable_5::Target=True|Target::markable_5::Preferred=true|num=sg|Target::markable_5::Anaphref=empty|*=True|Sentiment::markable_2::Sentiment=True _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|EmoExpression::markable_100500120::Polarity=positive|EmoExpression::markable_100500120::EmoExpression=True|EmoExpression::markable_100500120::Uncertain=false|*=True|EmoExpression::markable_100500120::Sarcasm=false|num=sg|EmoExpression::markable_100500120::SubjectiveFact=false|EmoExpression::markable_100500120::Intensity=medium _ pos=True pos=True EmoExpression::markable_6::Sarcasm=false|EmoExpression::markable_6::Uncertain=false|EmoExpression::markable_6::Intensity=medium|EmoExpression::markable_6::SubjectiveFact=false|EmoExpression::markable_6::Polarity=positive|EmoExpression::markable_6::EmoExpression=True case=gen|*=True|num=sg _
321883681067261952	neutral	Kennt ihr schon unsere Ecoline ? :) http://t.co/gk73mBHbVN http://t.co/kkzKLzENj2	kennen ihr schon unser Ecoline ? :) http://t.co/gk73mBHbVN http://t.co/kkzKLzENj2	VVFIN PPER ADV PPOSAT NN $. ADJA NN CARD	23/-- 24/DA 24/MO 28/NK 24/OA 28/-- 8/NK 6/-- 8/NK	pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg|pers=3 _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=nom|EmoExpression::markable_7::EmoExpression=True|EmoExpression::markable_7::Uncertain=false|EmoExpression::markable_7::Intensity=medium|EmoExpression::markable_7::SubjectiveFact=false|gender=neut|EmoExpression::markable_7::Sarcasm=false|pos=True|EmoExpression::markable_7::Polarity=positive|num=pl case=nom|gender=neut|num=pl _
319398011358834689	neutral	Toffe Eindhovense band zoekt bassist ! Wie o wie ? :) http://t.co/arRJQ9U5oJ	Toffe Eindhovense binden zoekt bassist ! wie o wie ? :) http://t.co/arRJQ9U5oJ	NN NN VVFIN ADJD ADJD $. KOUS VVFIN KOKOM $. ADJA NN	12/SB 10/NK 9/-- 12/MO 12/MO 14/-- 8/MO 6/-- 8/CD 9/-- 12/NK 10/--	case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl pers=3|num=sg|tense=past|mood=ind pos=True pos=True _ _ _ _ _ EmoExpression::markable_8::SubjectiveFact=false|EmoExpression::markable_8::Intensity=medium|EmoExpression::markable_8::Polarity=positive|EmoExpression::markable_8::Sarcasm=false|EmoExpression::markable_8::EmoExpression=True|EmoExpression::markable_8::Uncertain=false _
328628694597922818	neutral	Nur noch 2 Tage ... Der Countdown läuft :-) http://t.co/kgQZoWiiA7	nur noch 2 Tag ... die Countdown laufen :-) http://t.co/kgQZoWiiA7	ADV ADV CARD NN $. ART NN VVFIN $( NN	15/MO 15/MO 16/NK 12/-- 16/-- 7/NK 8/SB 5/-- 8/-- 8/OA	_ _ _ case=acc|gender=masc|num=pl _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_9::Uncertain=false|EmoExpression::markable_9::Polarity=positive|EmoExpression::markable_9::Sarcasm=false|EmoExpression::markable_9::Intensity=medium|EmoExpression::markable_9::SubjectiveFact=false|EmoExpression::markable_9::EmoExpression=True case=acc|gender=fem|num=sg
319416853170638848	neutral	@Lotterleben mein innerer Monk bricht beim Ausbügeln durch :-)	@Lotterleben mein inner Monk brechen bei ausbügeln durch :-)	NN PPOSAT ADJA NN VVFIN APPRART VVFIN APPR $(	10/-- 4/NK 4/NK 5/SB 1/-- 5/MO 6/NK 7/MO 8/--	_ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ EmoExpression::markable_10::Uncertain=false|EmoExpression::markable_10::Polarity=positive|EmoExpression::markable_10::Sarcasm=false|EmoExpression::markable_10::Intensity=medium|EmoExpression::markable_10::EmoExpression=True|EmoExpression::markable_10::SubjectiveFact=false
325885833628499971	neutral	Morjen und bis gleich im Oly ;) &gt; &gt; &gt; RT @Ollzilla : Moin :-) #Spieltag #HAHOHE #HERTHA #BSC	Morjen und bis gleich in Oly ;) &gt; &gt; &gt; RT @Ollzilla : Moin :-) #Spieltag #HAHOHE #HERTHA #BSC	NN KON APPR ADJD APPRART NN ADJD $( $( $( NE NE $. NE $( NN ADJA NN NE	9/-- 10/CD 11/CJ 12/NK 10/MO 14/NK 21/NK 16/-- 17/-- 18/-- 21/PNC 15/AG 21/-- 16/NK 14/-- 13/-- 18/NK 16/MNR 18/NK	case=nom|gender=fem|num=pl _ _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg EmoExpression::markable_11::Intensity=medium|EmoExpression::markable_11::Sarcasm=false|EmoExpression::markable_11::SubjectiveFact=false|EmoExpression::markable_11::Polarity=positive|EmoExpression::markable_11::EmoExpression=True|EmoExpression::markable_11::Uncertain=false _ _ *=True *=True case=dat|gender=neut|num=sg _ case=nom|*=True|num=sg case=nom|EmoExpression::markable_12::Uncertain=false|EmoExpression::markable_12::SubjectiveFact=false|*=True|EmoExpression::markable_12::EmoExpression=True|num=sg|EmoExpression::markable_12::Polarity=positive|EmoExpression::markable_12::Sarcasm=false|EmoExpression::markable_12::Intensity=medium case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg
322329770752876545	negative	@flex09 Kaum ist man aus der Pubertät raus , schon fängt der Lack an abzublättern . :-(	@flex09 kaum sein man aus die Pubertät raus , schon fangen die Lack an abzublättern . :-(	NN ADV VAFIN PIS APPR ART NN PTKVZ $, ADV VVFIN ART NN APZR VVIZU $. $(	19/-- 3/MO 1/-- 3/SB 3/MO 7/NK 5/NK 3/SVP 8/-- 11/MO 3/CJ 13/NK 11/SB 11/SVP 11/OC 15/-- 16/--	case=nom|gender=masc|num=sg EmoExpression::markable_100500183::EmoExpression=True|EmoExpression::markable_100500183::Uncertain=false|EmoExpression::markable_100500183::Sarcasm=false|EmoExpression::markable_100500183::Intensity=medium|EmoExpression::markable_100500183::SubjectiveFact=false|EmoExpression::markable_100500183::Polarity=negative pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ EmoExpression::markable_100500183::EmoExpression=True Sentiment::markable_13::Sarcasm=false|mood=ind|pers=3|Target::markable_15::Preferred=true|num=sg|tense=pres|Target::markable_15::Anaphref=empty|Sentiment::markable_13::Polarity=negative|Sentiment::markable_13::Sentiment=True|Target::markable_15::Target=True|Sentiment::markable_13::Intensity=medium case=nom|gender=masc|num=sg|Target::markable_15::Target=True|Sentiment::markable_13::Sentiment=True case=nom|gender=masc|num=sg|Target::markable_15::Target=True|Sentiment::markable_13::Sentiment=True Target::markable_15::Target=True|Sentiment::markable_13::Sentiment=True Target::markable_15::Target=True|Sentiment::markable_13::Sentiment=True Sentiment::markable_13::Sentiment=True EmoExpression::markable_14::Polarity=negative|EmoExpression::markable_14::Sarcasm=false|EmoExpression::markable_14::SubjectiveFact=false|EmoExpression::markable_14::Uncertain=false|Sentiment::markable_13::Sentiment=True|EmoExpression::markable_14::Intensity=medium|EmoExpression::markable_14::EmoExpression=True
320200652724776960	neutral	@charlottesb ich weiss :(( und es git vlt gar kei zweiti staffle	@charlottesb ich wissen :(( und es git vlt gar Kei zweiti staffle	NN PPER VVFIN ADJA KON PPER ADJA NN ADV NE ADJA NN	17/-- 3/SB 1/-- 12/NK 4/CD 10/OA 8/NK 10/PNC 10/MO 11/DA 5/CJ 3/OA	case=nom|gender=masc|num=sg case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=dat|EmoExpression::markable_16::EmoExpression=True|EmoExpression::markable_16::Uncertain=false|EmoExpression::markable_16::Intensity=medium|pers=1|EmoExpression::markable_16::Polarity=negative|num=sg|EmoExpression::markable_16::Sarcasm=false|EmoExpression::markable_16::SubjectiveFact=false _ case=nom|gender=neut|num=sg|pers=3 gender=neut|*=True _ _ _ _ _
326211084811898880	neutral	Unterwegs nach Prag zu einer Weiterbildung :-) ( Eingecheckt bei Zürich Airport ) http://t.co/1RdvCn0jnG	Unterweg nach Prag zu eine Weiterbildung :-) ( einchecken bei Zürich Airport ) http://t.co/1RdvCn0jnG	NN APPR NE APPR ART NN $( $( VVPP APPR NE NE $( NN	12/-- 13/MNR 14/NK 13/MO 18/NK 16/NK 18/-- 19/-- 18/PAR 21/MO 24/PNC 22/NK 24/-- 13/CJ	case=gen|*=True|num=sg _ case=dat|gender=neut|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg EmoExpression::markable_17::SubjectiveFact=false|EmoExpression::markable_17::Polarity=positive|EmoExpression::markable_17::EmoExpression=True|EmoExpression::markable_17::Sarcasm=false|EmoExpression::markable_17::Uncertain=false|EmoExpression::markable_17::Intensity=medium _ pos=True _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ case=nom|gender=fem|num=sg
